Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Asistente de voz (product.metafields.custom.asistente_de_voz),Característica 1 (product.metafields.custom.caracteristica_1),Característica 2 (product.metafields.custom.caracteristica_2),Característica 3 (product.metafields.custom.caracteristica_3),Característica 4 (product.metafields.custom.caracteristica_4),Característica 5 (product.metafields.custom.caracteristica_5),Característica 6 (product.metafields.custom.caracteristica_6),Color (product.metafields.custom.color),Comodidad (product.metafields.custom.comodidad),Conectividad (product.metafields.custom.conectividad),Contenido de la caja (product.metafields.custom.contenido_de_la_caja),Dimensiones del producto (product.metafields.custom.dimensiones_del_producto),Display (product.metafields.custom.display),Formas de audio compatibles (product.metafields.custom.formas_de_audio_compatibles),Garantía limitada por defecto de fábrica (product.metafields.custom.garantia_limitada_por_defecto_de_fabrica),Parlantes (product.metafields.custom.parlantes),Potencia (product.metafields.custom.potencia),Sistema de sonido (product.metafields.custom.sistema_de_sonido),Sonido (product.metafields.custom.sonido),Título característica 1 (product.metafields.custom.titulo_caracteristica_1),Título característica 2 (product.metafields.custom.titulo_caracteristica_2),Título característica 3 (product.metafields.custom.titulo_caracteristica_3),Título característica 4 (product.metafields.custom.titulo_caracteristica_4),Título característica 5 (product.metafields.custom.titulo_caracteristica_5),Título característica 6 (product.metafields.custom.titulo_caracteristica_6),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Número de calificaciones del producto (product.metafields.reviews.rating_count),Canal de salida de audio (product.metafields.shopify.audio-output-channel),Uso del audio (product.metafields.shopify.audio-purpose),Color (product.metafields.shopify.color-pattern),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Interfaz del dispositivo (product.metafields.shopify.device-interface),Tipo de montura (product.metafields.shopify.mounting-type),Fuente de alimentación (product.metafields.shopify.power-source),Diseño de altavoces (product.metafields.shopify.speaker-design),Características del altavoz (product.metafields.shopify.speaker-features),Tecnología de altavoces (product.metafields.shopify.speaker-technology),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Status
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,Philips Audífonos con Cancelación de Ruido Pro y 70 h de Batería - TAH6509BK/00,"Trabaja o juega, fluye a lo largo del día con estos auriculares inalámbricos con reducción de ruido. La reducción de ruido adaptable y el cómodo ajuste supraaural te sumergen en el sonido. Podrás disfrutar de un sonido rico y detallado, y hay un ajuste de retardo bajo para juegos y películas.<br><ul>
<br><li>Hasta 70 horas de reproducción (45 horas con la reducción de ruido activada)</li>
<br><li>Una carga rápida de 5 minutos proporciona 3 horas de reproducción</li>
<br><li>Llamadas nítidas. Te escucharán con claridad</li>
<br><li>Cómodos botones de control en el casco derecho</li>
<br><li>Conexión Bluetooth multipunto sólida</li>
<br>
</ul>",Philips,Electrónica > Audio,"",audífonos; Phiips audio; Philips,true,Title,Default Title,,,,,,,,TAH6509BK/00,300.0,shopify,deny,manual,1049.00,1499.00,true,false,,,,,'840063203464,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/8c02e97b-52f1-418d-8863-72815157a2c5.jpg?v=1769120231,1,jpg_1500x1500_67957978,false,,,223,,,,,,,,,,,"Compatibilidad con asistente de voz: Siri de Apple, Asistente de Google
Activación del asistente de voz: Pulsa el botón multifunción
Compatibilidad con asistente de voz","La reducción de ruido adaptable reacciona rápidamente a tu entorno para anular el ruido externo, incluido el viento, en tiempo real. Cuando quieras oír lo que sucede a tu alrededor, el modo de conciencia del exterior deja que entren los sonidos externos. El modo de conciencia rápida del exterior mejora las voces para que puedas mantener una conversación sin necesidad de quitarte los auriculares.","¿Alguna vez te has olvidado de apagar los auriculares? Configura un temporizador en nuestra aplicación complementaria para que se apaguen automáticamente. La aplicación también te permite gestionar los dispositivos conectados o desactivar la reducción de ruido adaptable y controlar los niveles por tu cuenta. Además, hay una amplia gama de estilos de sonido preestablecidos, como el estilo Voz, que es ideal para escuchar podcasts.",Tu voz se transmitirá con claridad en las llamadas. Un micrófono dedicado capta el sonido de tu voz mientras un algoritmo de reducción de ruido silencia parte del ruido de fondo del entorno que te rodea.,"Podrás disfrutar escuchando durante más de un día completo incluso si tienes activada la reducción de ruido. La carga completa solo tarda 2 horas mediante USB-C y, con una carga rápida de 5 minutos, obtendrás unas 3 horas adicionales. También puedes utilizar un cable USB-C para conectarlos a cualquier dispositivo inteligente con puerto USB-C","Los controladores de 40 mm ofrecen un sonido excepcional y un aislamiento del ruido pasivo decente gracias al ajuste supraaural. Para disfrutar de toda la potencia de tus líneas de graves favoritas sin subir el volumen, solo tienes que activar los graves dinámicos con el botón multifunción o la aplicación Philips Headphones.",Los cascos redondos y el elegante bastidor dotan a estos auriculares supraaurales de un estilo distintivo. Las almohadillas de espuma con efecto memoria mantienen la comodidad durante largas sesiones de escucha y los cascos se pliegan y giran hacia dentro para guardarlos fácilmente en el bolsillo o el bolso.,Negro,"Compatibilidad con la aplicación Philips Headphones
Tipo de controles: Botón
Posibilidad de actualización de firmware","Versión de Bluetooth: 5.3
Perfiles Bluetooth: A2DP, AVRCP, HFP
Alcance máximo: Hasta 10 m
Códec compatible: SBC
Toma para auriculares: 2.5 mm
Compatibilidad con audio USB","Auriculares inalámbricos con Cancelación activa del ruido
Cable de carga USB (solo para carga)
Cable de audio
Guía de inicio rápido",Alto: 21cm x Ancho: 19cm x Profundidad: 5.8cm; Peso: 0.265kg,,,12 meses ,,"Recargable
Tiempo de carga: 2 hora(s)
Tiempo de reproducción de música (ANC activada): 45 hora(s)
Tiempo de reproducción de música (ANC desactivada): 70 hora(s)
Rápido tiempo de carga: 5 mins for 3 hrs",,"Sistema acústico: Cerrado
Rango de frecuencia: 20 - 40 000 Hz
Resistencia: 32 ohmios
Sensibilidad: 98 dB (1000 Hz, -10 dBFS)
Diámetro del altavoz: 40 mm
Entrada de alimentación máxima: 20 mW
Tipo de altavoz: Dinámico",Sumérgete con la reducción de ruido Pro,Aplicación Philips Headphones para personalizar los ajustes y controles,Llamadas nítidas. Te escucharán con claridad,Hasta 70 horas de reproducción (45 horas con la reducción de ruido activada),Sonido excelente incluso a bajo volumen con los graves dinámicos,"Ligeros, cómodos, plegables y elegantes",,'2,,,black,,,,,,,,,kg,,,true,,,active
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/11e1cad9-37f1-4f6e-90ed-25c9ff105785.jpg?v=1769120231,2,jpg_1500x1500_67957980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/d4f03a58-34ea-4472-89a0-b45bdd7a59c6.jpg?v=1769120231,3,jpg_1500x1500_67957985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/43fc9bc1-fa10-4d25-8bcc-d1ed0cd9c490.jpg?v=1769120232,4,jpg_1500x1500_68662596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/07c3c58a-c1b3-40a5-85d3-5788425df095.jpg?v=1769120231,5,jpg_1500x1500_68662595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/13ef99e8-12fe-44ed-813f-198467a55d34.jpg?v=1769120232,6,jpg_1500x1500_68662589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-cancelacion-de-ruido-pro-y-70h-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/0dddee39-f84a-4009-af07-cd58b064186c.jpg?v=1769120231,7,jpg_1500x1500_67957979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,Philips Audífonos con Micrófono Inteligente para Llamadas y 26 h de Batería - TAT1139BK/00,"Escuche las melodías y llamadas correctamente. Estos auriculares realmente inalámbricos utilizan controladores de 13 mm para un sonido enriquecido y graves potentes, y un micrófono con IA para llamadas nítidas. Con certificación IPX4 resistente al sudor y a las salpicaduras, y un estuche de carga compacto para 26 horas de tiempo de reproducción.<br><ul>
<br><li>Hasta 26 horas de tiempo de reproducción. Estuche de carga de tamaño de bolsillo.</li>
<br><li>IPX4 resistente al sudor y a las salpicaduras.</li>
<br><li>Controladores de 13 mm para un sonido excelente y graves potentes.</li>
<br>
</ul>",Philips audio,Sin categoría,"",audífonos; Phiips audio; Philips;1000 series; In Ear; IPX4,true,Title,Default Title,,,,,,,,TAT1139BK/00,69.0,shopify,deny,manual,359.00,499.00,true,false,,,,,'4895229150126,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/a805a527-58c0-4692-9dc6-123ba2b95ee4.jpg?v=1769120225,1,jpg_1500x1500_67957339,false,,,,,,,,,,,,,,"Micrófono para llamadas: an AI mic each bud
Compatible con asistente de voz: Siri de Apple, Asistente de Google
Activación del asistente de voz: Multifunciones táctiles","Estos auriculares realmente inalámbricos pueden ser pequeños, pero no tendrá que subir el volumen para obtener el mejor sonido. Toque el auricular izquierdo para activar los graves dinámicos y así poder disfrutar de toda la potencia de sus graves favoritos, incluso cuando escucha música en silencio.",Su voz se escuchará de forma clara cuando esté en una llamada. Un micrófono exclusivo capta el sonido de su voz mientras que un algoritmo de reducción de ruido silencia algunos de los ruidos de fondo del mundo que lo rodea.,"La carga completa le permite 6 horas de tiempo de reproducción y el estuche 20 horas más. Vuelva a colocar los auriculares en el estuche y se recargarán por completo en 2 horas. Si necesita una recarga rápida, con solo 15 minutos tendrá una hora extra. El estuche se puede cargar mediante USB-C.","No se preocupe por el clima, la clasificación IPX4 significa que estos auriculares son resistentes a las salpicaduras, así que no los afecta un poco de lluvia. ¿Los lleva en un día especialmente caluroso? Tampoco los afecta un poco de sudor.","Desde música hasta podcasts, ¡le encantará lo que escucha! Estos auriculares realmente inalámbricos tienen conectores grandes, ajustados con el sonido característico de Philips. Independientemente de lo que le interese, disfrutará de un sonido natural y cálido con graves profundos.",La conectividad Bluetooth avanzada le ofrece una conexión más estable para una transmisión sin interrupciones. Disfrute de esa lista de reproducción o escuche su podcast favorito sin interrupciones molestas en el sonido.,Negro,"Resistencia al agua: IPX4
Modo Mono para TWS
Tipo de controles: Táctil","Versión de Bluetooth: 5.4
Perfiles de Bluetooth: HFP, A2DP, AVRCP
Rango máximo: Hasta 10 m","Audífonos
Guía de inicio rápido
Funda de carga
Cable de carga: Cable USB-C, 200 mm",Dimensiones de la funda de carga (An x Pr x Al): 5.23 x 2.54 x 5.61 cm; Peso total: 0.039 kg,,,12 meses,,"Tiempo de reproducción de música: 6 + 20 hora(s)
Tiempo de conversación: 6 h
Tiempo de carga: 2 hora(s)",,"Rango de frecuencia: 20 - 20 000 Hz
Diámetro del altavoz: 13 mm
Impedancia: 32 Ohm.
Entrada de alimentación máxima: 10 mW
Sensibilidad: 115 dB (1 kHz, 179 mV)
Tipo de controlador: Dinámico",Auriculares pequeños y cómodos que adoran los graves potentes,Llamadas claras. Las personas escucharán lo que dice,Hasta 26 horas de tiempo de reproducción. Estuche de carga de tamaño de bolsillo,IPX4 resistente al sudor y a las salpicaduras,Sonido cálido y natural. Firma de sonido Philips,Conexión Bluetooth sólida,,,,,,,,,,,,,,kg,,,true,,,active
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/2a6949dc-2ac7-458e-90b8-2a1dca4fa738.jpg?v=1769120225,2,jpg_1500x1500_67957341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/cb6def46-1589-4e63-9306-b39c5e4c639f.jpg?v=1769120225,3,jpg_1500x1500_67957346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/57a7b663-10ec-4a3b-9230-cc4210173998.jpg?v=1769120225,4,jpg_1500x1500_67957343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/a453f9e6-6c34-48ce-acd9-265efc0fa5d7.jpg?v=1769120225,5,jpg_1500x1500_67957344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/e12f4882-9f8d-49ae-91b9-b6ac0cb7f01b.jpg?v=1769120225,6,jpg_1500x1500_67957345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-con-microfono-ia-para-llamadas-y-26-horas-de-bateria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/9a2ca3c6-d513-424c-9298-5a1094c32f4f_71e70598-1585-4367-b9be-4253a83fa15a.jpg?v=1769120226,7,jpg_1500x1500_67957342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-super-pequenos-con-estuche-de-llavero-y-conexion-multipunto,Philips Audífonos TWS Compactos con Estuche Tipo Llavero - TAT2149BK/00,"Con un diseño comodísimo y un aspecto excepcional, apenas notarás que llevas puestos estos pequeños auriculares inalámbricos durante todo el día. Su potencia no tiene nada que ver con su tamaño, ya que cuentan con un sonido espectacular y unos graves extra a bajo volumen. ¿Vas a salir? Puedes llevar el estuche hasta en un llavero.<br><ul>
<br><li>Auriculares superpequeños. Ajuste supercómodo</li>
<br><li>Sonido excelente incluso a bajo volumen con los graves dinámicos</li>
<br><li>Llamadas nítidas. Te escucharán con claridad</li>
<br><li>Hasta 14 horas de tiempo de reproducción. El estuche de carga se puede llevar en un llavero</li>
<br><li>Aplicación Philips Headphones. Personaliza tu sonido</li>
<br><li>Resistentes al sudor y a las salpicaduras (IPX4)</li>
<br><li>Conecta dos dispositivos Bluetooth al mismo tiempo</li>
<br>
</ul>",Philips,Sin categoría,"",audífonos; Phiips audio; Philips;2000 series; In Ear;llavero,true,Title,Default Title,,,,,,,,TAT2149BK/00,93.0,shopify,deny,manual,649.00,899.00,true,false,,,,,'840063203631,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/3ddf7c8a-a027-4890-8926-4f5ea6568d0c.jpg?v=1769120233,1,jpg_1500x1500_67957415,false,,,,,,,,,,,,,,"Compatibilidad con asistente de voz: Siri deApple, Asistente de Google
Activación del asistente de voz: Táctilmultifunción
Compatibilidad con asistente de voz",Tu voz se oirá con claridad en las llamadas. Un micrófono dedicado capta el sonido de tu voz a la vez que un algoritmo de reducción de ruido silencia parte del ruido de fondo del entorno que te rodea.,"Nuestros auriculares realmente inalámbricos más pequeños hasta la fecha cuentan con un diseño discreto que se ajusta a la perfección y ofrecen una sensación cómoda, incluso al usarlos todo el día. Los auriculares se colocan en el oído externo para no tener que introducirlos en el canal auditivo: si necesitas un poco más de agarre, hay tres tamaños de fundas de silicona (incluidas) entre las que elegir.","Puede que estos auriculares realmente inalámbricos sean pequeños, pero no tendrás que subir el volumen para conseguir el mejor sonido de sus altavoces de 10 mm. Activa los graves dinámicos en el auricular izquierdo o en la aplicación Philips Headphones y disfruta de toda la potencia de tus líneas de bajo favoritas, incluso al escuchar música en silencio.","Puedes usar la aplicación Philips Headphones para gestionar los dispositivos a los que estás conectado. También puedes ajustar el sonido con el ecualizador, activar o desactivar los controles táctiles, activar los graves dinámicos y mucho más.","Trabajamos continuamente para que nuestra cadena de suministro sea más sostenible y transparente. Estos auriculares están fabricados con plástico reciclado posconsumo con certificación RCS, y nuestro embalaje sin plástico está hecho con cartón reciclado con certificación FSC.","isfruta de 6 horas de tiempo de reproducción con una carga completa y 8 horas adicionales con el pequeño estuche de carga. Si necesitas una carga rápida, guarda los auriculares en el estuche durante 15 minutos para ganar 1 hora extra. Se necesitan 2 horas para recargar los auriculares por completo y el estuche se puede cargar mediante USB-C.",Negro,"Resistencia al agua: IPX4
Modo mono para TWS
Compatibilidad con la aplicación Philips Headphones
Tipo de controles: Tacto","Versión de Bluetooth: 5.4
Perles Bluetooth: A2DP, AVRCP, HFP
Alcance máximo: Hasta 10 m
Conexión multipunto
Códec compatible: SBC","Audífonos
Guía de inicio rápido
Estuche de carga
Almohadillas: 3 pares (S/M/L)","Dimensiones del estuche de carga (An. x Pr. x Al.): 4,96 x 2,60 x 3,07 cm; Peso total: 0,027 kg",,"Compatibilidad con asistente de voz: Siri de Apple, Asistente de Google
Compatibilidad con asistente de voz
Micrófono para llamadas: 1 mic",12 meses,,"Tiempo de carga: 2 hora(s)
Rápido tiempo de carga: 15 mins for 1 hr
Tiempo de reproducción de música: 6 + 8 h",Dinámico,"Diámetro del altavoz: 10 mm
Tipo de altavoz: Dinámico
Resistencia: 16 ohmios
Sensibilidad: 103 dB (1 kHz)Rango de frecuencia: 20-20 000 Hz
Entrada de alimentación máxima: 10 mW",Llamadas nítidas. Te escucharán con claridad,Auriculares superpequeños. Ajuste supercómodo,Sonido excelente incluso a bajo volumen con los graves dinámicos,Aplicación Philips Headphones. Personaliza tu sonido,Diseño y embalaje responsables,Hasta 14 horas de tiempo de reproducción. El estuche de carga se puede llevar en un llavero,,'1,,,,,,,,,,,,kg,,,true,,,active
audifonos-philips-super-pequenos-con-estuche-de-llavero-y-conexion-multipunto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/b52958ca-1775-4270-bf61-a6f2f12fc0db.jpg?v=1769120233,2,jpg_1500x1500_67957417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audifonos-philips-super-pequenos-con-estuche-de-llavero-y-conexion-multipunto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/73a809c7-21a1-4679-a4f3-425a043f8b77.jpg?v=1769120233,3,jpg_1500x1500_67957416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barra-de-sonido-philips-2-1-con-dolby-atmos-y-subwoofer-inalambrico,Philips Barra de Sonido 2.1 con Dolby Atmos y Subwoofer Inalámbrico - TAB6200/37,"Con su tecnología de audio inmersivo y subwoofer inalámbrico ultracompacto, esta barra de sonido superdelgada llena la habitación sin saturarla. Se adapta perfectamente a los televisores Ambilight para ofrecer una experiencia de visualización amplificada.<br><ul>
<br><li>Sonido envolvente. 320 W como máximo.</li>
<br><li>2.1 canales. Subwoofer inalámbrico para graves más profundos</li>
<br><li>Diseño ultradelgado, ideal para televisores Ambilight de estructura baja</li>
<br><li>Aplicación Philips Home Entertainment</li>
<br>
</ul>",Philips Audio,Sin categoría,"",nuevo,true,Title,Default Title,,,,,,,,TAB6200/37,7900.0,shopify,deny,manual,5039.00,6999.00,true,false,,,,,'840063204577,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/a4d4a64a-37e7-4918-952b-732eddc880f5.jpg?v=1769120237,1,jpg_1500x1500_67893549,false,Philips TAB6200: Barra de Sonido 2.1 con Dolby Atmos y Subwoofer Inalámbrico,,,,,,,,,,,,,,"La compatibilidad con DTS Virtual:X transforma el sonido de su televisor, lo que le brinda una experiencia de sonido 3D virtual sin importar lo que esté en pantalla. No necesita altavoces adicionales y funciona en cualquier habitación: enciéndalo a través del control remoto de la barra de sonido o la aplicación de entretenimiento doméstico Philips.","Esta barra de sonido Philips cuenta con certificación Roku TV Ready. Esto significa que disfrutará de una configuración simple y un control remoto y ajustes rápidos cuando lo empareje con un televisor Roku. Roku, el logotipo de Roku, Roku TV, Roku TV Ready y el logotipo de Roku TV Ready son marcas comerciales o marcas comerciales registradas de Roku, Inc. Este producto es compatible con Roku TV Ready en Estados Unidos, Canadá, México, Reino Unido y Brasil. Los países están sujetos a cambios. Para obtener la lista más actualizada de países en los que este producto es compatible con Roku TV Ready, envíe un correo electrónico a rokutvready@roku.com.","La tecnología de audio inmersivo y los 2.1 canales brindan nuevos niveles de sonido, mientras que el subwoofer ultracompacto inalámbrico agrega un peso notable a los efectos y la música. Los cuatro modos de ecualización le permiten elegir un estilo de sonido que se adapte a lo que está viendo, y las voces se vuelven más claras en cualquier modo si activa la mejora del diálogo","Esta barra de sonido tiene un perfil de solo 37 mm: también se ajusta a los televisores Ambilight con soportes más bajos, y los soportes de pared desmontables (incluidos) le brindan opciones. El subwoofer ultracompacto y potente es fácil de ocultar y puede colocarse de forma vertical u horizontal.","La compatibilidad con audio Bluetooth LE le ofrece una conexión más estable, un mejor sonido y menos retraso si está transmitiendo listas de reproducción desde un dispositivo inteligente que también es compatible con audio Bluetooth LE. También puede conectar fuentes de audio a la barra de sonido a través de entrada de audio, USB o entrada óptica.","Puede ajustar el volumen en su barra de sonido con el control remoto del televisor. Si tiene un televisor Philips Ambilight, la función EasyLink le permite utilizar el control remoto para cambiar entre los modos presintonizados del ecualizador de la barra de sonido, ajustar los graves y los agudos, y mucho más.",,,,,,,,,,,,,DTS Virtual:X para un sonido 3D inmersivo en cualquier habitación,Roku TV Ready™. Configuración sencilla. Un control remoto. Ajustes rápidos.,2.1 canales. Subwoofer inalámbrico para graves más profundos,"Diseño ultradelgado, ideal para televisores Ambilight de estructura baja",Conecte sus fuentes favoritas para obtener un sonido más potente,Controle su barra de sonido y televisor con un solo control remoto,,'2,,,,,,,,,,,,kg,,,true,,,active
barra-de-sonido-philips-2-1-con-dolby-atmos-y-subwoofer-inalambrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/4e72d402-eb25-452a-9454-c6f497624e62.jpg?v=1769120237,2,jpg_1500x1500_67893551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barra-de-sonido-philips-2-1-con-dolby-atmos-y-subwoofer-inalambrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/854a008a-b38f-4d52-ad2c-91498aae7dc3.jpg?v=1769120237,3,jpg_1500x1500_67893552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barra-de-sonido-philips-2-1-con-dolby-atmos-y-subwoofer-inalambrico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/5768/6584/files/f1fc9d07-e18e-45f3-bfa9-ca7621a594f6.jpg?v=1769120237,4,jpg_1500x1500_67893557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
